name,latitude,longitude,country_code,country_name,osm_id,osm_type,data_source
Dog Park 327006126,43.6439276,-79.3935221,CA,Canada,327006126,way,OpenStreetMap
Olds Dog Park,51.7992785,-114.156753,CA,Canada,329747072,way,OpenStreetMap
Parc Binet,45.5334985,-73.7804264,CA,Canada,330994642,way,OpenStreetMap
Mystery Park,45.4845111,-75.53617,CA,Canada,335168106,way,OpenStreetMap
Dog Park 336106510,43.4942178,-79.8641728,CA,Canada,336106510,way,OpenStreetMap
Off Leash Dog Park,48.4150522,-89.2503192,CA,Canada,340363296,way,OpenStreetMap
Dog Park 347734112,50.9609514,-114.0938175,CA,Canada,347734112,way,OpenStreetMap
Aurora Dog Park,44.0162304,-79.462302,CA,Canada,348681842,way,OpenStreetMap
Sussex Bark Park,45.724883,-65.4808742,CA,Canada,352827706,way,OpenStreetMap
Earlscourt Park Off-Leash Area,43.6719849,-79.4492325,CA,Canada,353317790,way,OpenStreetMap
Juniper Dog Park,50.6616815,-120.2614246,CA,Canada,353958565,way,OpenStreetMap
Parc à chiens du parc Sir-Wilfrid-Laurier,45.5323012,-73.589495,CA,Canada,360782873,way,OpenStreetMap
Orphan's Greenspace,43.6546327,-79.362419,CA,Canada,360806952,way,OpenStreetMap
Dog Park 363061599,49.2712126,-123.1109476,CA,Canada,363061599,way,OpenStreetMap
Cherry Beach Off Leash Dog Park,43.6349912,-79.3464236,CA,Canada,368203679,way,OpenStreetMap
Dog Park 372662780,49.186988,-124.0024926,CA,Canada,372662780,way,OpenStreetMap
Parc Canin,45.7463874,-73.6218458,CA,Canada,374724490,way,OpenStreetMap
Russell Township Dog Park,45.267642,-75.3257386,CA,Canada,375607535,way,OpenStreetMap
Dog Park 376987225,45.5646935,-73.7125244,CA,Canada,376987225,way,OpenStreetMap
Knobhill Off-Leash Park,51.0324902,-114.1044769,CA,Canada,382515145,way,OpenStreetMap
Dog Park 382557805,51.2338717,-113.142131,CA,Canada,382557805,way,OpenStreetMap
Dog Park 388154302,49.2302234,-123.1896938,CA,Canada,388154302,way,OpenStreetMap
Cambrian Heights Off-Leash Area 3,51.0825287,-114.0864109,CA,Canada,390517119,way,OpenStreetMap
Dog Park 391756676,46.1614938,-67.586439,CA,Canada,391756676,way,OpenStreetMap
Gladwin Road Dog Park,49.0657842,-122.3172113,CA,Canada,393893943,way,OpenStreetMap
Kingsford Garden - Off-Leash Area,43.4946417,-79.6651835,CA,Canada,397508108,way,OpenStreetMap
Dog Park 406361130,49.1959283,-123.9868762,CA,Canada,406361130,way,OpenStreetMap
Parc Canin Montgomery,45.5142637,-73.6371915,CA,Canada,409589239,way,OpenStreetMap
Dog Park 411524676,51.1002891,-114.2067873,CA,Canada,411524676,way,OpenStreetMap
Dog Park 411812684,51.1010355,-114.2056348,CA,Canada,411812684,way,OpenStreetMap
North 40 Lands,49.0846619,-123.0167268,CA,Canada,412469030,way,OpenStreetMap
Dog Park 413493630,48.9008819,-123.716775,CA,Canada,413493630,way,OpenStreetMap
Dog Park 414499017,45.5342818,-73.8915633,CA,Canada,414499017,way,OpenStreetMap
Dog Off-Leash Area,49.206846,-122.6214245,CA,Canada,415394032,way,OpenStreetMap
Gregoire Dog Park,56.6790068,-111.3374326,CA,Canada,415873663,way,OpenStreetMap
Jack Purcell Dog Park,45.4149359,-75.6890724,CA,Canada,418203006,way,OpenStreetMap
Dog Park 424199765,43.6414692,-79.4091181,CA,Canada,424199765,way,OpenStreetMap
Dog Park 427497386,45.4565499,-73.607202,CA,Canada,427497386,way,OpenStreetMap
Parc à chiens R-100,45.531834,-73.4294924,CA,Canada,429794462,way,OpenStreetMap
Dog Park 435868915,44.0711635,-79.454837,CA,Canada,435868915,way,OpenStreetMap
Dog Park 436817093,49.2672123,-123.124556,CA,Canada,436817093,way,OpenStreetMap
Bruce Pit Dog Park,45.3242276,-75.798756,CA,Canada,438460659,way,OpenStreetMap
Dog Park 440968108,45.4869207,-75.5081666,CA,Canada,440968108,way,OpenStreetMap
Dog Park 442508006,43.6462722,-79.399399,CA,Canada,442508006,way,OpenStreetMap
Dog Park 443284416,43.4648799,-79.751607,CA,Canada,443284416,way,OpenStreetMap
Off-leash area,51.1283856,-114.224655,CA,Canada,444150910,way,OpenStreetMap
Off-leash area,51.1265194,-114.2287877,CA,Canada,444150911,way,OpenStreetMap
Off-leash area,51.1220505,-114.2293675,CA,Canada,444151181,way,OpenStreetMap
Dog Park 444492616,43.7175213,-79.7513519,CA,Canada,444492616,way,OpenStreetMap
Duggan Off Leash Dog Park,43.6947264,-79.7634149,CA,Canada,444492617,way,OpenStreetMap
Dog Park 444618721,43.7565464,-79.2531074,CA,Canada,444618721,way,OpenStreetMap
Sturgeon Road and Silver Avenue Dog Park,49.896363,-97.2752173,CA,Canada,444627669,way,OpenStreetMap
Dog Park 444796842,42.8269954,-81.8643956,CA,Canada,444796842,way,OpenStreetMap
Dog Park 448237702,51.1102056,-113.9265748,CA,Canada,448237702,way,OpenStreetMap
Off-leash area,51.1249335,-114.2182131,CA,Canada,448321435,way,OpenStreetMap
Botany Hill Dog Park,43.7786254,-79.2134013,CA,Canada,449301687,way,OpenStreetMap
Dog Park 450011629,42.9590293,-81.2122067,CA,Canada,450011629,way,OpenStreetMap
Falconridge Off-Leash Area,51.0974545,-113.9387064,CA,Canada,450281331,way,OpenStreetMap
Parc à chien Ste-Marthe-sur-le-Lac,45.5238389,-73.9260278,CA,Canada,451555851,way,OpenStreetMap
Dog Park 451567641,45.4683542,-73.8440485,CA,Canada,451567641,way,OpenStreetMap
Parc Canin,45.6546915,-73.7698707,CA,Canada,453300436,way,OpenStreetMap
Parc canin du Ruisselet,45.3847537,-74.0481034,CA,Canada,453780709,way,OpenStreetMap
Large Breed Dog Park,42.9737843,-81.285455,CA,Canada,456445164,way,OpenStreetMap
Small Breed Dog Park,42.9731302,-81.2863341,CA,Canada,456445165,way,OpenStreetMap
Pollard Solutions Dog Park,53.5201626,-113.1343418,CA,Canada,461223629,way,OpenStreetMap
Happy Tails Dog Park,42.5763151,-82.3976059,CA,Canada,461566446,way,OpenStreetMap
Dog Park 464176474,46.2837033,-63.1461377,CA,Canada,464176474,way,OpenStreetMap
Dog Park 464307216,48.4373377,-68.5153719,CA,Canada,464307216,way,OpenStreetMap
Clearbrook Park Off-Leash Dog Park,49.0679066,-122.3318211,CA,Canada,464451569,way,OpenStreetMap
Dog Park 464559116,51.1135503,-114.1518966,CA,Canada,464559116,way,OpenStreetMap
Marlboro Off-leash Park,53.5511607,-113.9190355,CA,Canada,465022931,way,OpenStreetMap
Cpl. Jim Galloway Memorial Off Leash Area,53.52902,-113.8874067,CA,Canada,465298096,way,OpenStreetMap
Bark Park,46.5625728,-63.665897,CA,Canada,465877396,way,OpenStreetMap
Auburn Bay Dog Park,50.9019291,-113.9489491,CA,Canada,468503659,way,OpenStreetMap
Corktown Dog Park,43.2477411,-79.8602066,CA,Canada,468563321,way,OpenStreetMap
Takhini Outdoor Dog Training Facility,60.7356109,-135.0878963,CA,Canada,468587573,way,OpenStreetMap
Kiwanis Leash Free Dog Park,43.5036994,-80.4682381,CA,Canada,468593008,way,OpenStreetMap
ARC Dog Park,53.2189871,-114.9914826,CA,Canada,469235365,way,OpenStreetMap
Dog Park 469263084,49.6665074,-103.8701873,CA,Canada,469263084,way,OpenStreetMap
Thickwood Off Leash Dog park,56.726229,-111.4454377,CA,Canada,469339536,way,OpenStreetMap
Dog Park 469488507,43.3475646,-79.9141272,CA,Canada,469488507,way,OpenStreetMap
Beresford Dog Park,43.6561178,-79.4803399,CA,Canada,469546717,way,OpenStreetMap
Dog Park 469552341,45.3383757,-79.236311,CA,Canada,469552341,way,OpenStreetMap
Parc Canin Le Gardeur/Bassin Lefebvre,45.7567573,-73.4740552,CA,Canada,469597656,way,OpenStreetMap
K9 Off-Leash Dog Park,53.2600908,-113.519555,CA,Canada,469966147,way,OpenStreetMap
Barclay Dog Park,53.3000198,-113.5333524,CA,Canada,469970316,way,OpenStreetMap
Rotary Dog Park,44.2932675,-78.2939028,CA,Canada,470254842,way,OpenStreetMap
Dog Park 470859173,44.6689476,-63.5721578,CA,Canada,470859173,way,OpenStreetMap
Maple Grove Rd Leash Free Dog Park,43.4282751,-80.3608925,CA,Canada,471293169,way,OpenStreetMap
Shirley Macey Off-Leash Dog Area,49.4187667,-123.5007094,CA,Canada,473469191,way,OpenStreetMap
Parc canin,45.2143864,-72.5092038,CA,Canada,474627192,way,OpenStreetMap
Beacon Hill Dog Park,56.6945361,-111.3649798,CA,Canada,475697062,way,OpenStreetMap
Dog Park 478258018,53.9175724,-122.7604946,CA,Canada,478258018,way,OpenStreetMap
Senses Unleashed Dog Park,51.4662945,-109.146006,CA,Canada,479379356,way,OpenStreetMap
BX Dog Park,50.2803108,-119.2318337,CA,Canada,479424617,way,OpenStreetMap
Prince Edward Dog Park,44.0034021,-77.1429464,CA,Canada,479551718,way,OpenStreetMap
Mutrie Dog Park,50.2734639,-119.240623,CA,Canada,479632462,way,OpenStreetMap
Heritage Dog Park,50.260655,-119.3065127,CA,Canada,479977617,way,OpenStreetMap
Parc canin Ovide,45.4453324,-73.8041416,CA,Canada,479989251,way,OpenStreetMap
Dog Park 481596228,52.9305258,-66.911166,CA,Canada,481596228,way,OpenStreetMap
Terra Cotta Dog Park,45.4478843,-73.8096378,CA,Canada,481682261,way,OpenStreetMap
Service Dog Area,44.6514133,-63.6062321,CA,Canada,481683603,way,OpenStreetMap
Boundary Beach Park Reserve,49.0034062,-123.0425249,CA,Canada,482342892,way,OpenStreetMap
Scott 72 Park Reserve,49.1371892,-122.8943658,CA,Canada,482358280,way,OpenStreetMap
Huff Hydro Corridor Park Reserve,49.1283038,-122.9151057,CA,Canada,482360511,way,OpenStreetMap
Dog Off Leash Area,43.8404574,-79.3462382,CA,Canada,482654824,way,OpenStreetMap
Ross Industrial Off-Leash Dog Park,50.4671783,-104.5575568,CA,Canada,483142252,way,OpenStreetMap
Cambrian Heights Off-Leash Area 2,51.0845478,-114.0841214,CA,Canada,485745853,way,OpenStreetMap
Dog Park 486775303,43.6020219,-79.5217847,CA,Canada,486775303,way,OpenStreetMap
Dog Park 487094845,45.2981586,-66.2235478,CA,Canada,487094845,way,OpenStreetMap
Forrest Pet Foods Off Leash Play Area,43.1041423,-80.0998384,CA,Canada,487159153,way,OpenStreetMap
Scentral Bark Dog Park,45.8938487,-77.2598505,CA,Canada,487220029,way,OpenStreetMap
Lucien-L'Allier dog park,45.4939236,-73.5686483,CA,Canada,488490559,way,OpenStreetMap
Parc à chiens du parc La Fontaine,45.5273769,-73.5656233,CA,Canada,489610397,way,OpenStreetMap
Parc canin St-Benoît,45.5407554,-73.664604,CA,Canada,489610399,way,OpenStreetMap
Dog Park 489689623,52.3746903,-113.8058877,CA,Canada,489689623,way,OpenStreetMap
Dog Park 490217519,43.648813,-79.4428503,CA,Canada,490217519,way,OpenStreetMap
Nose Hill Park Off-Leash Area,51.1133223,-114.1143589,CA,Canada,490372623,way,OpenStreetMap
Dog Park 490982419,45.4297385,-73.8869275,CA,Canada,490982419,way,OpenStreetMap
Off-Leash Area,45.388496,-75.7361479,CA,Canada,491684040,way,OpenStreetMap
Castlegar Dog Park,49.3194794,-117.6555077,CA,Canada,493140613,way,OpenStreetMap
Dog Park 493140614,49.3180305,-117.6549929,CA,Canada,493140614,way,OpenStreetMap
Shannon Woods Dog Park,49.868438,-119.6055391,CA,Canada,493484212,way,OpenStreetMap
Hyde Park,52.0961679,-106.5707513,CA,Canada,495043148,way,OpenStreetMap
Dog Park 495153376,55.1869032,-118.8187059,CA,Canada,495153376,way,OpenStreetMap
Elm Street Leash-Free Dog Park,42.9224923,-79.2578737,CA,Canada,495559854,way,OpenStreetMap
Blackie Spit Dog Off-leash Area,49.0582556,-122.8802404,CA,Canada,496367911,way,OpenStreetMap
Panorama Park Off-Leash Area,49.1122812,-122.8648711,CA,Canada,496390339,way,OpenStreetMap
Serpentine Dog-Off-Leash Park,49.1419269,-122.873526,CA,Canada,496392092,way,OpenStreetMap
Dog Park 497944216,45.9222436,-66.6395333,CA,Canada,497944216,way,OpenStreetMap
Coulee Dog Run,49.6796927,-112.842631,CA,Canada,498971198,way,OpenStreetMap
Maple Grove Off-Leash Dog Park,49.794883,-97.1273237,CA,Canada,504426650,way,OpenStreetMap
Sheffield Park,49.133811,-121.9561161,CA,Canada,506852129,way,OpenStreetMap
Parc canin de Valleyfield,45.257877,-74.1113784,CA,Canada,521114843,way,OpenStreetMap
Dog Park 525281638,49.2471114,-123.0738832,CA,Canada,525281638,way,OpenStreetMap
Dog Park 529049529,53.479923,-113.5102986,CA,Canada,529049529,way,OpenStreetMap
Dog Park 531996102,43.6410824,-79.4257614,CA,Canada,531996102,way,OpenStreetMap
Port Kells Substation Off-Leash Dog Park,49.1758947,-122.6301911,CA,Canada,538613215,way,OpenStreetMap
Parc à chiens du parc du Bois-Franc,45.5104168,-73.7171098,CA,Canada,539129753,way,OpenStreetMap
Rundle off-leash area 1,51.0689782,-113.975395,CA,Canada,539138271,way,OpenStreetMap
Marlborough off-leash area 1,51.0651063,-113.9688341,CA,Canada,539140095,way,OpenStreetMap
Dog Park 540467376,51.0336583,-114.0232598,CA,Canada,540467376,way,OpenStreetMap
Dog Park 540470838,51.0337866,-114.0221452,CA,Canada,540470838,way,OpenStreetMap
Dog Park 541636866,49.2160059,-123.0075064,CA,Canada,541636866,way,OpenStreetMap
Dog Park 541898001,51.0549096,-114.1373325,CA,Canada,541898001,way,OpenStreetMap
Dog Park 541903670,51.0519123,-114.1293134,CA,Canada,541903670,way,OpenStreetMap
Parc à chiens du parc Ahuntsic,45.5563382,-73.6662228,CA,Canada,543103835,way,OpenStreetMap
Dog Park 543892765,45.5103157,-73.8411084,CA,Canada,543892765,way,OpenStreetMap
Large Dog Park,50.3899845,-105.578895,CA,Canada,544267056,way,OpenStreetMap
Small Dog Park,50.3889418,-105.5797018,CA,Canada,544267057,way,OpenStreetMap
Dog Park 544849569,45.3710299,-75.7011873,CA,Canada,544849569,way,OpenStreetMap
Centennial Pool Dog Park,44.649649,-63.5838378,CA,Canada,546367579,way,OpenStreetMap
Saratoga Dog Park,50.0272404,-110.6568539,CA,Canada,546381963,way,OpenStreetMap
Pointe-aux-Trembles dog park,45.6830993,-73.4942271,CA,Canada,546444467,way,OpenStreetMap
Royal Gardens Corridor Off Leash Area,53.480285,-113.5317365,CA,Canada,546684721,way,OpenStreetMap
Royal Gardens Corridor Off Leash Area,53.4817085,-113.5368538,CA,Canada,546684722,way,OpenStreetMap
Royal Gardens Corridor Off Leash Area,53.4795393,-113.5268638,CA,Canada,546684723,way,OpenStreetMap
Royal Gardens Corridor Off Leash Area,53.4785701,-113.5211091,CA,Canada,546684724,way,OpenStreetMap
Swift Current Dog Park,50.2960944,-107.7619399,CA,Canada,546925238,way,OpenStreetMap
Dog Park 554298751,52.1181921,-106.7047123,CA,Canada,554298751,way,OpenStreetMap
Newcastle Dog Park,43.9094704,-78.6017956,CA,Canada,555833057,way,OpenStreetMap
Dog Park 556847629,44.1954398,-79.4782181,CA,Canada,556847629,way,OpenStreetMap
Dog Park 557144995,43.4588481,-80.49483,CA,Canada,557144995,way,OpenStreetMap
Cumberland Dog Park,49.6177146,-125.0213025,CA,Canada,560944741,way,OpenStreetMap
Parc canin du Haut-Saint-François,45.6288085,-73.6805554,CA,Canada,564870503,way,OpenStreetMap
Dog Park 565226693,50.0727907,-110.7986465,CA,Canada,565226693,way,OpenStreetMap
Dog Park 570020827,42.2851024,-83.0044931,CA,Canada,570020827,way,OpenStreetMap
Small DogPark,42.2853597,-83.0048787,CA,Canada,570021103,way,OpenStreetMap
Dog Park 582382949,51.1859445,-114.4878255,CA,Canada,582382949,way,OpenStreetMap
Dog Park 582985365,58.5166648,-117.1607477,CA,Canada,582985365,way,OpenStreetMap
Dog Park 585168044,45.445079,-75.4895489,CA,Canada,585168044,way,OpenStreetMap
Parc à Chiens,45.4032759,-72.748483,CA,Canada,586067278,way,OpenStreetMap
Ellis Creek Dog Park,49.4785368,-119.5949284,CA,Canada,586086002,way,OpenStreetMap
Dog Park 587957256,45.2861076,-75.7471681,CA,Canada,587957256,way,OpenStreetMap
Bellamy Dog Park,43.7790184,-79.2424572,CA,Canada,588500051,way,OpenStreetMap
Dog Park 589542210,49.0355316,-123.0566113,CA,Canada,589542210,way,OpenStreetMap
Dog Park 589542705,49.1643955,-122.9233729,CA,Canada,589542705,way,OpenStreetMap
Cougar Canyon Off-Leash Area,49.1332095,-122.9099581,CA,Canada,589718876,way,OpenStreetMap
Dog Park 591070926,49.0555351,-122.7797504,CA,Canada,591070926,way,OpenStreetMap
Dog Park 594812914,55.7419576,-97.8768043,CA,Canada,594812914,way,OpenStreetMap
Dog Park 598082186,45.8384891,-66.4880561,CA,Canada,598082186,way,OpenStreetMap
Dog Park 599013381,45.6330478,-73.497721,CA,Canada,599013381,way,OpenStreetMap
Dog Park 601413950,49.2377765,-123.1110002,CA,Canada,601413950,way,OpenStreetMap
Dog Park 601462102,53.2752277,-109.9964412,CA,Canada,601462102,way,OpenStreetMap
Large Dog Off-Leash Area,49.1521533,-122.6488554,CA,Canada,602253336,way,OpenStreetMap
Small Dog Off-leash Area,49.151954,-122.6502613,CA,Canada,602253979,way,OpenStreetMap
Parc canin de Pincourt,45.3562411,-73.9786521,CA,Canada,603119909,way,OpenStreetMap
Dog Park 606429317,47.3673223,-68.3185496,CA,Canada,606429317,way,OpenStreetMap
Aire d'exercice canin pour petits chiens,45.4903341,-73.5599086,CA,Canada,606863911,way,OpenStreetMap
Dog Park 607142314,49.1469587,-122.3075411,CA,Canada,607142314,way,OpenStreetMap
Dog Park 608165289,45.3728229,-63.2823367,CA,Canada,608165289,way,OpenStreetMap
Dog Park 608391702,50.935356,-102.79105,CA,Canada,608391702,way,OpenStreetMap
Dogford Park,43.1287665,-80.2675671,CA,Canada,610625064,way,OpenStreetMap
Avenue Animal Hospital Grounds,45.3100979,-66.0295708,CA,Canada,613118655,way,OpenStreetMap
Dog Park 621062841,51.0359976,-114.1147739,CA,Canada,621062841,way,OpenStreetMap
Dog Park 621064042,51.0387733,-114.1120272,CA,Canada,621064042,way,OpenStreetMap
Banff Off-Leash Dog Park,51.1919247,-115.5540795,CA,Canada,622906583,way,OpenStreetMap
Off-Leash Area,53.4811524,-113.421461,CA,Canada,623171708,way,OpenStreetMap
Dog Park 624553418,46.8015926,-71.2452194,CA,Canada,624553418,way,OpenStreetMap
Dog Park 625182815,47.5226062,-57.3912952,CA,Canada,625182815,way,OpenStreetMap
Canin Park,45.5542016,-73.4331741,CA,Canada,633541923,way,OpenStreetMap
Dog Park 636183910,51.6659811,-114.1299191,CA,Canada,636183910,way,OpenStreetMap
Dog Beach,50.3121771,-122.8016821,CA,Canada,642018820,way,OpenStreetMap
Dog park - Rue Victoria and 28e Avenue,45.4357038,-73.688216,CA,Canada,642720349,way,OpenStreetMap
Hart Dog Park,53.9919309,-122.7845057,CA,Canada,644732983,way,OpenStreetMap
Renfrew Park Dog Park,49.2520794,-123.0437803,CA,Canada,647938051,way,OpenStreetMap
Dog Park 651588941,46.0500483,-65.0612017,CA,Canada,651588941,way,OpenStreetMap
Dog Park 653294405,42.3127191,-82.9898132,CA,Canada,653294405,way,OpenStreetMap
Dog Park 657672436,43.249583,-79.7709764,CA,Canada,657672436,way,OpenStreetMap
Parc à chiens du parc Guillaume-Bruneau,45.5091779,-73.7286488,CA,Canada,659705369,way,OpenStreetMap
Dog Park 661917000,50.452402,-104.7027202,CA,Canada,661917000,way,OpenStreetMap
Dog Park 662579195,51.2789636,-114.0145659,CA,Canada,662579195,way,OpenStreetMap
Dog Park 663027268,51.2748103,-113.9984001,CA,Canada,663027268,way,OpenStreetMap
Dog Park 663027269,51.2960167,-113.9946117,CA,Canada,663027269,way,OpenStreetMap
Dog Park 663027270,51.2871788,-114.0021507,CA,Canada,663027270,way,OpenStreetMap
Dog Park 663027271,51.2577979,-113.9987421,CA,Canada,663027271,way,OpenStreetMap
Dog Park 665161130,43.6597155,-79.3765752,CA,Canada,665161130,way,OpenStreetMap
Dog Park 668312310,53.596789,-113.6042769,CA,Canada,668312310,way,OpenStreetMap
Dog Park 668312316,53.5986255,-113.6044381,CA,Canada,668312316,way,OpenStreetMap
Dog Park 668312318,53.5975779,-113.6050343,CA,Canada,668312318,way,OpenStreetMap
Parc à chiens du parc William-Bowie,45.4582419,-73.650286,CA,Canada,669456541,way,OpenStreetMap
Dog Park 672958054,50.0941389,-122.9997011,CA,Canada,672958054,way,OpenStreetMap
Dog Park 672971703,50.1189603,-122.9836371,CA,Canada,672971703,way,OpenStreetMap
Dog Park 675333922,51.1437897,-100.0424673,CA,Canada,675333922,way,OpenStreetMap
Dog Park 678513399,42.0188206,-82.7684434,CA,Canada,678513399,way,OpenStreetMap
Dog Park 680704655,43.648273,-79.3746284,CA,Canada,680704655,way,OpenStreetMap
Dog Hill,43.6468646,-79.4637233,CA,Canada,680981692,way,OpenStreetMap
Leash-free zone,43.6740423,-79.3469247,CA,Canada,683730457,way,OpenStreetMap
Dog Park 684881196,43.6401493,-79.4152963,CA,Canada,684881196,way,OpenStreetMap
Dog Park 684881550,43.6391245,-79.3970803,CA,Canada,684881550,way,OpenStreetMap
Dog Park 684885961,43.6933707,-79.5142583,CA,Canada,684885961,way,OpenStreetMap
Dogs Off-Leash Area,43.6762738,-79.4242024,CA,Canada,684945621,way,OpenStreetMap
Dog Park 684947343,43.679367,-79.4243561,CA,Canada,684947343,way,OpenStreetMap
Dog Park 685258971,43.7884259,-79.3943666,CA,Canada,685258971,way,OpenStreetMap
Dog Park 685260821,43.755752,-79.4310303,CA,Canada,685260821,way,OpenStreetMap
Dog Park 685265394,43.777648,-79.4680642,CA,Canada,685265394,way,OpenStreetMap
Sunnybrook Dog Park,43.7221398,-79.3658078,CA,Canada,685287384,way,OpenStreetMap
Dog Park 685287392,43.7449768,-79.4077068,CA,Canada,685287392,way,OpenStreetMap
Dogs Off- Leash Area,43.6997723,-79.2506642,CA,Canada,685805506,way,OpenStreetMap
Dogs Off-Leash Area,43.7715298,-79.2571639,CA,Canada,685810022,way,OpenStreetMap
Dogs Off-Leash Area,43.7737578,-79.2350648,CA,Canada,685811958,way,OpenStreetMap
Dogs Off-Leash Area,43.8101027,-79.3053326,CA,Canada,685812595,way,OpenStreetMap
Dogs Off-Leash Area,43.7570018,-79.2520061,CA,Canada,685812948,way,OpenStreetMap
Dogs Off-Leash Park,43.6813036,-79.3124456,CA,Canada,685829419,way,OpenStreetMap
Dogs Off-Leash Area,43.6994983,-79.3144647,CA,Canada,686029614,way,OpenStreetMap
Dog Park 686055888,43.659296,-79.3506309,CA,Canada,686055888,way,OpenStreetMap
Dog Park 687302581,42.9309907,-80.2871004,CA,Canada,687302581,way,OpenStreetMap
Brockville Off-Leash Dog Park,44.6069926,-75.6752068,CA,Canada,689670827,way,OpenStreetMap
Leash-free zone,43.652045,-79.3923777,CA,Canada,691478334,way,OpenStreetMap
Parc à chiens du parc Liébert,45.5961481,-73.5286782,CA,Canada,691546943,way,OpenStreetMap
Black Creek Dog Park,49.8134584,-125.1440406,CA,Canada,692519327,way,OpenStreetMap
Leash-free zone,43.6625205,-79.3747312,CA,Canada,699438877,way,OpenStreetMap
Dog Park 700630345,51.253169,-114.0087228,CA,Canada,700630345,way,OpenStreetMap
Rockland Off-Leash Dog Park,45.5323467,-75.2914001,CA,Canada,702582591,way,OpenStreetMap
Hammond Off-Leash Area,49.2016748,-122.6671152,CA,Canada,704378638,way,OpenStreetMap
Dog Park 704406037,48.4322882,-123.381837,CA,Canada,704406037,way,OpenStreetMap
Dog Park 705596204,45.4776099,-75.5016071,CA,Canada,705596204,way,OpenStreetMap
Dog Park 706542996,45.2730295,-75.685874,CA,Canada,706542996,way,OpenStreetMap
Des Bruants dog park,45.503824,-73.8781132,CA,Canada,709019448,way,OpenStreetMap
Dog Park 710293165,44.9129104,-79.3735125,CA,Canada,710293165,way,OpenStreetMap
Dog Park 713948891,45.5278677,-73.3636772,CA,Canada,713948891,way,OpenStreetMap
Dog Park 714531699,49.2914823,-123.0406294,CA,Canada,714531699,way,OpenStreetMap
Gore Road Dog Park,44.260522,-76.4609142,CA,Canada,714807388,way,OpenStreetMap
Off-leash Dog Park,52.8707921,-118.0801982,CA,Canada,715073001,way,OpenStreetMap
Dog Park 715404242,45.4484585,-73.4502636,CA,Canada,715404242,way,OpenStreetMap
Parc à chiens de Saint-Lambert,45.5105231,-73.5199029,CA,Canada,717319570,way,OpenStreetMap
Off Leash Dog Park,49.2791668,-122.8459265,CA,Canada,717435693,way,OpenStreetMap
Dog Park 718478786,45.4867468,-73.4425073,CA,Canada,718478786,way,OpenStreetMap
Dog Park 721615038,42.2598508,-82.9814135,CA,Canada,721615038,way,OpenStreetMap
Dog Park 722301355,42.9573892,-81.5990336,CA,Canada,722301355,way,OpenStreetMap
Dog Park 727967601,53.5764018,-116.4383413,CA,Canada,727967601,way,OpenStreetMap
Dog Park 729421587,48.4341565,-123.3435917,CA,Canada,729421587,way,OpenStreetMap
Willow Point Dog Agility Park,49.9750875,-125.2339965,CA,Canada,729729066,way,OpenStreetMap
Parc à chiens Pilote,45.4954528,-73.5540707,CA,Canada,731801582,way,OpenStreetMap
Downtown Dog Park,49.8857022,-97.136365,CA,Canada,738028098,way,OpenStreetMap
Wentworth Dog Park,46.1445385,-60.1900129,CA,Canada,738034204,way,OpenStreetMap
Dog Park 743099206,45.4369375,-73.2692474,CA,Canada,743099206,way,OpenStreetMap
Dog Park 746423254,43.8320762,-66.1072252,CA,Canada,746423254,way,OpenStreetMap
Dog Park 749645393,49.2676591,-123.1227469,CA,Canada,749645393,way,OpenStreetMap
Dog Park 752682795,45.6040495,-73.4446382,CA,Canada,752682795,way,OpenStreetMap
Dog Park 752850321,49.2768478,-123.1238571,CA,Canada,752850321,way,OpenStreetMap
Stoney Creek Off-Leash Area,43.0247626,-81.2513812,CA,Canada,752855579,way,OpenStreetMap
Umbach Off-Leash Dog Park,53.5540888,-113.9909757,CA,Canada,753441077,way,OpenStreetMap
Dog Park 753589741,42.3135063,-82.8905897,CA,Canada,753589741,way,OpenStreetMap
Dog Park 755395625,52.8592255,-104.5888666,CA,Canada,755395625,way,OpenStreetMap
Dog Park 757947200,43.1390686,-79.1163516,CA,Canada,757947200,way,OpenStreetMap
Off leash dog park,49.2817115,-122.7875459,CA,Canada,759039361,way,OpenStreetMap
Dog Park 760417513,49.2916099,-123.0501914,CA,Canada,760417513,way,OpenStreetMap
Aviation Way Dog Park,50.7015662,-120.4262127,CA,Canada,760636834,way,OpenStreetMap
Dog Park 760683425,45.4777366,-75.4505985,CA,Canada,760683425,way,OpenStreetMap
Dog Park 761294348,49.2850751,-123.1011333,CA,Canada,761294348,way,OpenStreetMap
Dog Park 765254383,45.1278947,-76.1528316,CA,Canada,765254383,way,OpenStreetMap
Dog Park 765273185,45.147164,-76.1532949,CA,Canada,765273185,way,OpenStreetMap
Dog Park 766539609,45.3896307,-73.9021166,CA,Canada,766539609,way,OpenStreetMap
Mundy Pond Dog Park,47.5496909,-52.7421526,CA,Canada,767624072,way,OpenStreetMap
Dog Park 767701316,45.3730006,-75.7535156,CA,Canada,767701316,way,OpenStreetMap
Dog Park 769446077,48.9907375,-123.8100244,CA,Canada,769446077,way,OpenStreetMap
Dog Park 770950684,45.3905728,-73.9855931,CA,Canada,770950684,way,OpenStreetMap
Southwest Dog Park,52.1016508,-106.7560572,CA,Canada,771374914,way,OpenStreetMap
Dog Off Leash Area,49.1975044,-122.8266644,CA,Canada,772821389,way,OpenStreetMap
